Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/10/2024 15:42,If Luigi is scheduled for a death penalty do you think if I kill myself at the same time as he is been executed we would meet each other in hell ?,http://twitter.com/givemexcess/statuses/1866508911244722428,individual,givemexcess,givemexcess (𒁂cry 𒁂),If Luigi is scheduled for a death penalty do you think if I kill myself at the same time as he is been executed we would meet each other in hell ?,1.2952e+18,False,12/10/2024 15:42,If Luigi is scheduled for a death penalty do you think if I kill myself at the same time as he is been executed we would meet each other in hell ?,12/10/2024,-1,2
12/10/2024 12:49,"RT @Terror_Alarm 🚨🇺🇸 UHC CEO killer, Luigi Mangione who was a fan of Tucker Carlson, spent the last three ghost months in contact with Russian operatives, a new intel finds. https://t.co/RPvWmsMG1K",http://twitter.com/twistcohen/statuses/1866465145423315299,individual,twistcohen,twistcohen (גנוז האור),"RT @Terror_Alarm 🚨🇺🇸 UHC CEO killer, Luigi Mangione who was a fan of Tucker Carlson, spent the last three ghost months in contact with Russian operatives, a new intel finds. https://t.co/RPvWmsMG1K",1.29795e+18,False,12/10/2024 12:49,"🚨🇺🇸 UHC CEO killer, Luigi Mangione who was a fan of Tucker Carlson, spent the last three ghost months in contact with Russian operatives, a new intel finds.",12/10/2024,-1,1
12/10/2024 12:44,@Femi_Sorry This is ridiculous. Luigi literally murdered somebody,http://twitter.com/elyoueffsea/statuses/1866464126710546711,individual,elyoueffsea,elyoueffsea (Elyoueffsea),@Femi_Sorry This is ridiculous. Luigi literally murdered somebody,1.27874e+18,False,12/10/2024 12:44,This is ridiculous. Luigi literally murdered somebody,12/10/2024,-1,2
12/10/2024 12:11,@Aktivarum @peruvian_bull In regards to Luigi Mangione. There are a ton of ways a person in his position can fight unjust practises in health care which isnt open to anyone. To SHOOT a person in the back is the dumbest way possible where longterm gain was replaced by extremely short term satisfaction.,http://twitter.com/Aktivarum/statuses/1866455706833994130,individual,Aktivarum,Aktivarum (Erik Wedin),@Aktivarum @peruvian_bull In regards to Luigi Mangione. There are a ton of ways a person in his position can fight unjust practises in health care which isnt open to anyone. To SHOOT a person in the back is the dumbest way possible where longterm gain was replaced by extremely short term satisfaction.,251512062.0,True,12/10/2024 12:11,In regards to Luigi Mangione. There are a ton of ways a person in his position can fight unjust practises in health care which isnt open to anyone. To SHOOT a person in the back is the dumbest way possible where longterm gain was replaced by extremely short term satisfaction.,12/10/2024,-1,1
12/10/2024 12:10,Luigi Mangione could have been Batman. He could have gone around New York ████████ ███ ███ ██████ ██████. What a waste.,http://twitter.com/ElliotTheUnread/statuses/1866455349651480588,individual,ElliotTheUnread,ElliotTheUnread (Elliot),Luigi Mangione could have been Batman. He could have gone around New York ████████ ███ ███ ██████ ██████. What a waste.,499094647.0,False,12/10/2024 12:10,Luigi Mangione could have been Batman. He could have gone around New York ████████ ███ ███ ██████ ██████. What a waste.,12/10/2024,-1,0
12/10/2024 11:34,"RT @kz3354 Killing people in cold blood to resolve policy issues is American culture. That’s how we got the “United States” …….

Nevertheless, I hope Luigi is sentenced to death for that senseless killing. https://t.co/sp0iG3v0gY",http://twitter.com/KingAresIII/statuses/1866446448398585910,individual,KingAresIII,KingAresIII (Julia 🕷🖤🎓),"RT @kz3354 Killing people in cold blood to resolve policy issues is American culture. That’s how we got the “United States” …….

Nevertheless, I hope Luigi is sentenced to death for that senseless killing. https://t.co/sp0iG3v0gY",1.39876e+18,False,12/10/2024 11:34,"Killing people in cold blood to resolve policy issues is American culture. That’s how we got the “United States” …….

Nevertheless, I hope Luigi is sentenced to death for that senseless killing.",12/10/2024,-1,7
12/10/2024 9:45,"RT @cyanblooded All these thirst tweets about Luigi Mangione are worrying because what do you mean you are thirsting over a shooter 😭

I get where y’all are coming from but 😭",http://twitter.com/ScaffffsEmuTwit/statuses/1866418996620243047,individual,ScaffffsEmuTwit,ScaffffsEmuTwit (YegBeast),"RT @cyanblooded All these thirst tweets about Luigi Mangione are worrying because what do you mean you are thirsting over a shooter 😭

I get where y’all are coming from but 😭",1.46749e+18,True,12/10/2024 9:45,"All these thirst tweets about Luigi Mangione are worrying because what do you mean you are thirsting over a shooter 😭

I get where y’all are coming from but 😭",12/10/2024,-1,0
12/10/2024 9:38,RT @KristaGrym The fact that on Twitter brainless people are talking more about a killer liker Luigi Mangione than the situation in Syria very much summarise the state of this society,http://twitter.com/ScaffffsEmuTwit/statuses/1866417283645755423,individual,ScaffffsEmuTwit,ScaffffsEmuTwit (YegBeast),RT @KristaGrym The fact that on Twitter brainless people are talking more about a killer liker Luigi Mangione than the situation in Syria very much summarise the state of this society,1.46749e+18,True,12/10/2024 9:38,The fact that on Twitter brainless people are talking more about a killer liker Luigi Mangione than the situation in Syria very much summarise the state of this society,12/10/2024,-1,1
12/10/2024 9:36,"RT @jaraparilla Luigi Mangione was arrested in a McDonalds after a worker there recognised his face abandoned called police. Don't make the same mistake as Luigi Mangione. 

Boycott McDonalds! #BDS https://t.co/eKnnr0pCw2",http://twitter.com/daxxdrake/statuses/1866416689467760778,individual,daxxdrake,daxxdrake (daniel),"RT @jaraparilla Luigi Mangione was arrested in a McDonalds after a worker there recognised his face abandoned called police. Don't make the same mistake as Luigi Mangione. 

Boycott McDonalds! #BDS https://t.co/eKnnr0pCw2",359997978.0,False,12/10/2024 9:36,"Luigi Mangione was arrested in a McDonalds after a worker there recognised his face abandoned called police. Don't make the same mistake as Luigi Mangione. 

Boycott McDonalds! #BDS",12/10/2024,-1,1
12/10/2024 9:32,didn't know comp sci students could bring out killers like Luigi😂,http://twitter.com/AllenJenJoseph/statuses/1866415674475626618,individual,AllenJenJoseph,AllenJenJoseph (Allen Joseph | Social Media Expert),didn't know comp sci students could bring out killers like Luigi😂,1.66925e+18,False,12/10/2024 9:32,didn't know comp sci students could bring out killers like Luigi😂,12/10/2024,-1,8
12/10/2024 8:46,RT @fangsxbangs i do not support all women. some of you binches turned in luigi mangione,http://twitter.com/k8lyn_Reads/statuses/1866404126663606438,individual,k8lyn_Reads,k8lyn_Reads (🦂 K8lyn 📚 Book Dragon 🐉),RT @fangsxbangs i do not support all women. some of you binches turned in luigi mangione,601067153.0,False,12/10/2024 8:46,i do not support all women. some of you binches turned in luigi mangione,12/10/2024,-1,0
12/10/2024 8:28,"RT @eth_taco BRIAN LEAVES BEHIND TWO BOYS AND HIS BELOVED WIFE. 

JUSTICE FOR BRIAN THOMPSON IS DUE.
JUSTICE FOR BRIAN THOMPSON WILL COME.
JUSTICE FOR BRIAN THOMPSON IS NEXT. https://t.co/h1HYysGWhq",http://twitter.com/SCROTOESCOBAR/statuses/1866399678822248931,individual,SCROTOESCOBAR,SCROTOESCOBAR (Ethereum Escobar),"RT @eth_taco BRIAN LEAVES BEHIND TWO BOYS AND HIS BELOVED WIFE. 

JUSTICE FOR BRIAN THOMPSON IS DUE.
JUSTICE FOR BRIAN THOMPSON WILL COME.
JUSTICE FOR BRIAN THOMPSON IS NEXT. https://t.co/h1HYysGWhq",1.69419e+18,False,12/10/2024 8:28,"BRIAN LEAVES BEHIND TWO BOYS AND HIS BELOVED WIFE. 

JUSTICE FOR BRIAN THOMPSON IS DUE.
JUSTICE FOR BRIAN THOMPSON WILL COME.
JUSTICE FOR BRIAN THOMPSON IS NEXT.",12/10/2024,-1,6
12/10/2024 8:10,"@quadcarl_carl Luigi, you ruined your life. You'll never be outside again, and you won’t have your own mobile. No one will remember you in just a few days, nor will they care about your stupid manifesto. You will rot in prison",http://twitter.com/a7med_sara/statuses/1866394964042891360,individual,a7med_sara,a7med_sara (sara a7med),"@quadcarl_carl Luigi, you ruined your life. You'll never be outside again, and you won’t have your own mobile. No one will remember you in just a few days, nor will they care about your stupid manifesto. You will rot in prison",1643463792.0,False,12/10/2024 8:10,"Luigi, you ruined your life. You'll never be outside again, and you won’t have your own mobile. No one will remember you in just a few days, nor will they care about your stupid manifesto. You will rot in prison",12/10/2024,-1,7
12/10/2024 7:29,@MikeBeauvais Luigi Mangione at McDonald's? Definitely a choice he’ll regret 🍔❌,http://twitter.com/mohdazam00012/statuses/1866384772320448663,individual,mohdazam00012,mohdazam00012 (mohd aazam),@MikeBeauvais Luigi Mangione at McDonald's? Definitely a choice he’ll regret 🍔❌,9.54704e+17,True,12/10/2024 7:29,Luigi Mangione at McDonald's? Definitely a choice he’ll regret 🍔❌,12/10/2024,-1,0
12/10/2024 7:25,"An innocent face with a murderous mindset by name Luigi Mangione.

Killed the United healthcare CEO

Was caught and held at McDonald's

To be interrogated by the NYPD

I smell Prison!!!

More details coming up soon as he's in the police custody https://t.co/DetZvEXAeu",http://twitter.com/ChibuoyiSmiley/statuses/1866383793147568220,individual,ChibuoyiSmiley,ChibuoyiSmiley (Smiley's Blog),"An innocent face with a murderous mindset by name Luigi Mangione.

Killed the United healthcare CEO

Was caught and held at McDonald's

To be interrogated by the NYPD

I smell Prison!!!

More details coming up soon as he's in the police custody https://t.co/DetZvEXAeu",1.53889e+18,False,12/10/2024 7:25,"An innocent face with a murderous mindset by name Luigi Mangione.

Killed the United healthcare CEO

Was caught and held at McDonald's

To be interrogated by the NYPD

I smell Prison!!!

More details coming up soon as he's in the police custody",12/10/2024,-1,1
12/10/2024 7:20,"@PopCrave Officer Tyler Frye on arresting Luigi Mangione: ""It feels good to get a guy like that off the street... starting my career this way feels great.""",http://twitter.com/5055Jasdev/statuses/1866382415192870924,individual,5055Jasdev,5055Jasdev (Jasdev Singh 5055),"@PopCrave Officer Tyler Frye on arresting Luigi Mangione: ""It feels good to get a guy like that off the street... starting my career this way feels great.""",1.25077e+18,True,12/10/2024 7:20,"Officer Tyler Frye on arresting Luigi Mangione: ""It feels good to get a guy like that off the street... starting my career this way feels great.""",12/10/2024,-1,0
12/10/2024 6:57,"@IAmPuckArks What planet are you living on?

Luigi DID kill an innocent man.

Daniel Perry is a hero, he saved a subway full of women and children from a drug addicted psychopath. He did not kill him, the drugs did.",http://twitter.com/Democratic16561/statuses/1866376645030166876,individual,Democratic16561,Democratic16561 (Democratic Anarchist),"@IAmPuckArks What planet are you living on?

Luigi DID kill an innocent man.

Daniel Perry is a hero, he saved a subway full of women and children from a drug addicted psychopath. He did not kill him, the drugs did.",1.86383e+18,False,12/10/2024 6:57,"What planet are you living on?

Luigi DID kill an innocent man.

Daniel Perry is a hero, he saved a subway full of women and children from a drug addicted psychopath. He did not kill him, the drugs did.",12/10/2024,-1,2
12/10/2024 6:44,"RT @zakisolja Shapiro on UnitedHealthcare CEO murder suspect Luigi Mangione: In some dark corners this killer is hailed as a hero. Hear me on this, he is no hero. The real hero in this story is the person who called 911 at McDonald's.

 https://t.co/kFAWz9baap",http://twitter.com/z_chrissie/statuses/1866373512207692015,individual,z_chrissie,z_chrissie (Chrissie Z),"RT @zakisolja Shapiro on UnitedHealthcare CEO murder suspect Luigi Mangione: In some dark corners this killer is hailed as a hero. Hear me on this, he is no hero. The real hero in this story is the person who called 911 at McDonald's.

 https://t.co/kFAWz9baap",3365988797.0,True,12/10/2024 6:44,"Shapiro on UnitedHealthcare CEO murder suspect Luigi Mangione: In some dark corners this killer is hailed as a hero. Hear me on this, he is no hero. The real hero in this story is the person who called 911 at McDonald's.",12/10/2024,-1,1
12/10/2024 6:20,"""Breaking news: Luigi Mangione takes 'secure your bag' a bit too literally in the healthcare industry. Maybe he thought he could cash in on those hospital bills? #cryptocrime #bitcoinmurder""",http://twitter.com/Skam_Coin/statuses/1866367489778786311,individual,Skam_Coin,Skam_Coin (Skam Coin),"""Breaking news: Luigi Mangione takes 'secure your bag' a bit too literally in the healthcare industry. Maybe he thought he could cash in on those hospital bills? #cryptocrime #bitcoinmurder""",1.51097e+18,False,12/10/2024 6:20,"""Breaking news: Luigi Mangione takes 'secure your bag' a bit too literally in the healthcare industry. Maybe he thought he could cash in on those hospital bills? #cryptocrime #bitcoinmurder""",12/10/2024,-1,1
12/10/2024 5:44,"So this Luigi guy is just a highly educated Dom Poes who does not bathe and only has one set of clothes? Oh, he also waves guns around in fast food outlets. This shit makes no sense at all! #LuigiMangione",http://twitter.com/rejuvenatedmo/statuses/1866358232194613636,individual,rejuvenatedmo,rejuvenatedmo (The Usual Suspect),"So this Luigi guy is just a highly educated Dom Poes who does not bathe and only has one set of clothes? Oh, he also waves guns around in fast food outlets. This shit makes no sense at all! #LuigiMangione",906606403.0,False,12/10/2024 5:44,"So this Luigi guy is just a highly educated Dom Poes who does not bathe and only has one set of clothes? Oh, he also waves guns around in fast food outlets. This shit makes no sense at all! #LuigiMangione",12/10/2024,-1,4
